cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Delmas","http://postalcodez.co.za/postalcodes/mp/nkangala/delmas","Mandela Squater Camp","http://mandela-squater-camp.postalcodez.co.za/postalcode/mp/nkangala/delmas/mandela-squater-camp","Location: Mandela Squater Camp","-------","2210","Delmas","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","West Acres Ext","http://west-acres-ext.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/west-acres-ext","Location: West Acres Ext","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Standerton","http://postalcodez.co.za/postalcodes/mp/gert-sibande/standerton","Sakhile Uit 7","http://sakhile-uit-7.postalcodez.co.za/postalcode/mp/gert-sibande/standerton/sakhile-uit-7","Location: Sakhile Uit 7","2431","-------","Standerton","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Evander","http://postalcodez.co.za/postalcodes/mp/gert-sibande/evander","Afghanistan Ext 25","http://afghanistan-ext-25.postalcodez.co.za/postalcode/mp/gert-sibande/evander/afghanistan-ext-25","Location: Afghanistan Ext 25","2280","2280","Evander","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Del Judor Uit","http://del-judor-uit.postalcodez.co.za/postalcode/mp/nkangala/witbank/del-judor-uit","Location: Del Judor Uit","-------","1044","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Secunda","http://postalcodez.co.za/postalcodes/mp/gert-sibande/secunda","Hoeveldrif","http://hoeveldrif.postalcodez.co.za/postalcode/mp/gert-sibande/secunda/hoeveldrif","Location: Hoeveldrif","-------","2302","Secunda","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Standerton","http://postalcodez.co.za/postalcodes/mp/gert-sibande/standerton","Kosmospark","http://kosmospark.postalcodez.co.za/postalcode/mp/gert-sibande/standerton/kosmospark","Location: Kosmospark","2429","-------","Standerton","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Reynorif Uit 2","http://reynorif-uit-2.postalcodez.co.za/postalcode/mp/nkangala/witbank/reynorif-uit-2","Location: Reynorif Uit 2","1049","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Standerton","http://postalcodez.co.za/postalcodes/mp/gert-sibande/standerton","Sakhile Ext 3","http://sakhile-ext-3.postalcodez.co.za/postalcode/mp/gert-sibande/standerton/sakhile-ext-3","Location: Sakhile Ext 3","2431","-------","Standerton","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Tasbet Park Uit 2","http://tasbet-park-uit-2.postalcodez.co.za/postalcode/mp/nkangala/witbank/tasbet-park-uit-2","Location: Tasbet Park Uit 12","1034","1035","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Belfast","http://postalcodez.co.za/postalcodes/mp/nkangala/belfast","Belfast Ext 2","http://belfast-ext-2.postalcodez.co.za/postalcode/mp/nkangala/belfast/belfast-ext-2","Location: Belfast Ext 2","1100","1100","Belfast","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Evander","http://postalcodez.co.za/postalcodes/mp/gert-sibande/evander","Langverwagt Uit 17","http://langverwagt-uit-17.postalcodez.co.za/postalcode/mp/gert-sibande/evander/langverwagt-uit-17","Location: Langverwagt Uit 17","2285","-------","Evander","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Evander","http://postalcodez.co.za/postalcodes/mp/gert-sibande/evander","Kinross Uit 25","http://kinross-uit-25.postalcodez.co.za/postalcode/mp/gert-sibande/evander/kinross-uit-25","Location: Kinross Uit 25","2270","2270","Evander","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Embalenhle","http://postalcodez.co.za/postalcodes/mp/gert-sibande/embalenhle","Embalenhle Uit 15","http://embalenhle-uit-15.postalcodez.co.za/postalcode/mp/gert-sibande/embalenhle/embalenhle-uit-15","Location: Embalenhle Uit 15","2285","2285","Embalenhle","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Mpumalanga","http://postalcodez.co.za/postalcodes/mp/nkangala/mpumalanga","Middelburg Ext 3","http://middelburg-ext-3.postalcodez.co.za/postalcode/mp/nkangala/mpumalanga/middelburg-ext-3","Location: Middelburg Ext 3","1055","-------","Mpumalanga","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Sabie","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/sabie","Sabie Ext 4","http://sabie-ext-4.postalcodez.co.za/postalcode/mp/ehlanzeni/sabie/sabie-ext-4","Location: Sabie Ext 4","-------","1260","Sabie","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","Witrivier Uit 4","http://witrivier-uit-4.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/witrivier-uit-4","Location: Witrivier Uit 14","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Middelburg","http://postalcodez.co.za/postalcodes/mp/nkangala/middelburg","Clubville","http://clubville.postalcodez.co.za/postalcode/mp/nkangala/middelburg/clubville","Location: Clubville","-------","1050","Middelburg","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Leslie","http://postalcodez.co.za/postalcodes/mp/gert-sibande/leslie","Lebohang Ext 4","http://lebohang-ext-4.postalcodez.co.za/postalcode/mp/gert-sibande/leslie/lebohang-ext-4","Location: Lebohang Ext 4","2265","2265","Leslie","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Delmas","http://postalcodez.co.za/postalcodes/mp/nkangala/delmas","Botleng Ext 1","http://botleng-ext-1.postalcodez.co.za/postalcode/mp/nkangala/delmas/botleng-ext-1","Location: Botleng Ext 1","-------","2210","Delmas","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Witbank Ext 20","http://witbank-ext-20.postalcodez.co.za/postalcode/mp/nkangala/witbank/witbank-ext-20","Location: Witbank Ext 20","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Balfour","http://postalcodez.co.za/postalcodes/mp/gert-sibande/balfour","Balfour North","http://balfour-north.postalcodez.co.za/postalcode/mp/gert-sibande/balfour/balfour-north","Location: Balfour North","2410","2410","Balfour","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Kwalugedlane","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/kwalugedlane","Hoyi","http://hoyi.postalcodez.co.za/postalcode/mp/ehlanzeni/kwalugedlane/hoyi","Location: Hoyi","-------","1348","Kwalugedlane","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Barberton","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/barberton","Barberton Uit 2","http://barberton-uit-2.postalcodez.co.za/postalcode/mp/ehlanzeni/barberton/barberton-uit-2","Location: Barberton Uit 2","1300","1300","Barberton","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Embalenhle","http://postalcodez.co.za/postalcodes/mp/gert-sibande/embalenhle","Embalenhle Ext 10","http://embalenhle-ext-10.postalcodez.co.za/postalcode/mp/gert-sibande/embalenhle/embalenhle-ext-10","Location: Embalenhle Ext 10","2285","2285","Embalenhle","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Loding","http://loding.postalcodez.co.za/postalcode/mp/nkangala/witbank/loding","Location: Loding","-------","1081","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Witbank Ext 12","http://witbank-ext-12.postalcodez.co.za/postalcode/mp/nkangala/witbank/witbank-ext-12","Location: Witbank Ext 12","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Mbombela Ext 5","http://mbombela-ext-5.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/mbombela-ext-5","Location: Mbombela Ext 15","1201","1200","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Sabie","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/sabie","Sabie Ext 2","http://sabie-ext-2.postalcodez.co.za/postalcode/mp/ehlanzeni/sabie/sabie-ext-2","Location: Sabie Ext 2","-------","1260","Sabie","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Ermelo","http://postalcodez.co.za/postalcodes/mp/nkangala/ermelo","Ermelo Ext 33","http://ermelo-ext-33.postalcodez.co.za/postalcode/mp/nkangala/ermelo/ermelo-ext-33","Location: Ermelo Ext 33","2351","2350","Ermelo","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Witbank Ext 23","http://witbank-ext-23.postalcodez.co.za/postalcode/mp/nkangala/witbank/witbank-ext-23","Location: Witbank Ext 23","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Tasbet Park Ext 3","http://tasbet-park-ext-3.postalcodez.co.za/postalcode/mp/nkangala/witbank/tasbet-park-ext-3","Location: Tasbet Park Ext 3","1034","1040","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Ermelo","http://postalcodez.co.za/postalcodes/mp/gert-sibande/ermelo","Salebona","http://salebona.postalcodez.co.za/postalcode/mp/gert-sibande/ermelo/salebona","Location: Salebona","-------","2341","Ermelo","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Standerton","http://postalcodez.co.za/postalcodes/mp/gert-sibande/standerton","Sakhile Ext 2","http://sakhile-ext-2.postalcodez.co.za/postalcode/mp/gert-sibande/standerton/sakhile-ext-2","Location: Sakhile Ext 2","2431","2431","Standerton","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Rolle","http://rolle.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/rolle","Location: Rolle","-------","1223","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Reyno Ridge Ext 24","http://reyno-ridge-ext-24.postalcodez.co.za/postalcode/mp/nkangala/witbank/reyno-ridge-ext-24","Location: Reyno Ridge Ext 24","1049","1049","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","West Acres Uit 15","http://west-acres-uit-15.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/west-acres-uit-15","Location: West Acres Uit 15","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Nelspruit Ext 10","http://nelspruit-ext-10.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/nelspruit-ext-10","Location: Nelspruit Ext 10","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Nelspruit Uit 10","http://nelspruit-uit-10.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/nelspruit-uit-10","Location: Nelspruit Uit 10","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Piet Retief","http://postalcodez.co.za/postalcodes/mp/gert-sibande/piet-retief","Dirkiesdorp","http://dirkiesdorp.postalcodez.co.za/postalcode/mp/gert-sibande/piet-retief/dirkiesdorp","Location: Dirkiesdorp","-------","2386","Piet Retief","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","West Acres Ext 20","http://west-acres-ext-20.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/west-acres-ext-20","Location: West Acres Ext 20","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Bethal","http://postalcodez.co.za/postalcodes/mp/gert-sibande/bethal","Emzinoni Ext 1","http://emzinoni-ext-1.postalcodez.co.za/postalcode/mp/gert-sibande/bethal/emzinoni-ext-1","Location: Emzinoni Ext 1","2311","-------","Bethal","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Emalahleni North","http://emalahleni-north.postalcodez.co.za/postalcode/mp/nkangala/witbank/emalahleni-north","Location: Emalahleni North","1034","1072","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Witbank Ext 25","http://witbank-ext-25.postalcodez.co.za/postalcode/mp/nkangala/witbank/witbank-ext-25","Location: Witbank Ext 25","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Nelspruit Ext 21","http://nelspruit-ext-21.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/nelspruit-ext-21","Location: Nelspruit Ext 21","1201","1200","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Secunda","http://postalcodez.co.za/postalcodes/mp/gert-sibande/secunda","Secunda Ext 32","http://secunda-ext-32.postalcodez.co.za/postalcode/mp/gert-sibande/secunda/secunda-ext-32","Location: Secunda Ext 32","2302","-------","Secunda","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Sabie","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/sabie","Sabie Uit 5","http://sabie-uit-5.postalcodez.co.za/postalcode/mp/ehlanzeni/sabie/sabie-uit-5","Location: Sabie Uit 5","-------","1260","Sabie","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Kanyamazane","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/kanyamazane","Kanyamazane Ext 6","http://kanyamazane-ext-6.postalcodez.co.za/postalcode/mp/ehlanzeni/kanyamazane/kanyamazane-ext-6","Location: Kanyamazane Ext 6","1214","1214","Kanyamazane","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Delmas","http://postalcodez.co.za/postalcodes/mp/nkangala/delmas","Botleng Uit 1","http://botleng-uit-1.postalcodez.co.za/postalcode/mp/nkangala/delmas/botleng-uit-1","Location: Botleng Uit 1","-------","2210","Delmas","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Shongwe Mission","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/shongwe-mission","Sidlamafa","http://sidlamafa.postalcodez.co.za/postalcode/mp/ehlanzeni/shongwe-mission/sidlamafa","Location: Sidlamafa","-------","1332","Shongwe Mission","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Bethal","http://postalcodez.co.za/postalcodes/mp/gert-sibande/bethal","Emzinoni Uit 23","http://emzinoni-uit-23.postalcodez.co.za/postalcode/mp/gert-sibande/bethal/emzinoni-uit-23","Location: Emzinoni Uit 23","2311","-------","Bethal","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","White River","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/white-river","White River Ext 26","http://white-river-ext-26.postalcodez.co.za/postalcode/mp/ehlanzeni/white-river/white-river-ext-26","Location: White River Ext 26","1240","1240","White River","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Kwaguqa Ext 5","http://kwaguqa-ext-5.postalcodez.co.za/postalcode/mp/nkangala/witbank/kwaguqa-ext-5","Location: Kwaguqa Ext 5","1073","1073","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Embalenhle","http://postalcodez.co.za/postalcodes/mp/gert-sibande/embalenhle","Embalenhle Uit 11","http://embalenhle-uit-11.postalcodez.co.za/postalcode/mp/gert-sibande/embalenhle/embalenhle-uit-11","Location: Embalenhle Uit 11","2285","2285","Embalenhle","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Reynorif Uit 5","http://reynorif-uit-5.postalcodez.co.za/postalcode/mp/nkangala/witbank/reynorif-uit-5","Location: Reynorif Uit 5","1049","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Witbank Ext 18","http://witbank-ext-18.postalcodez.co.za/postalcode/mp/nkangala/witbank/witbank-ext-18","Location: Witbank Ext 18","1034","-------","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Driekop","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/driekop","Roka Mashabela","http://roka-mashabela.postalcodez.co.za/postalcode/mp/ehlanzeni/driekop/roka-mashabela","Location: Roka Mashabela","-------","1131","Driekop","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Barberton","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/barberton","Barberton Ext 1","http://barberton-ext-1.postalcodez.co.za/postalcode/mp/ehlanzeni/barberton/barberton-ext-1","Location: Barberton Ext 1","1300","1300","Barberton","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Nelspruit","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/nelspruit","Nelspruit Ext 1","http://nelspruit-ext-1.postalcodez.co.za/postalcode/mp/ehlanzeni/nelspruit/nelspruit-ext-1","Location: Nelspruit Ext 1","1201","-------","Nelspruit","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Gert Sibande","http://postalcodez.co.za/postalcodes/mp/gert-sibande","Secunda","http://postalcodez.co.za/postalcodes/mp/gert-sibande/secunda","Trichardt","http://trichardt.postalcodez.co.za/postalcode/mp/gert-sibande/secunda/trichardt","Location: Trichardt","2300","2300","Secunda","Gert Sibande","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Kwaguqa Phase 4","http://kwaguqa-phase-4.postalcodez.co.za/postalcode/mp/nkangala/witbank/kwaguqa-phase-4","Location: Kwaguqa Phase 4","1073","1073","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Acornhoek","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/acornhoek","Soeknog","http://soeknog.postalcodez.co.za/postalcode/mp/ehlanzeni/acornhoek/soeknog","Location: Soeknog","-------","1227","Acornhoek","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Ximhungwe","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/ximhungwe","Lillydale","http://lillydale.postalcodez.co.za/postalcode/mp/ehlanzeni/ximhungwe/lillydale","Location: Lillydale","-------","1281","Ximhungwe","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Ehlanzeni","http://postalcodez.co.za/postalcodes/mp/ehlanzeni","Rooiboklaagte","http://postalcodez.co.za/postalcodes/mp/ehlanzeni/rooiboklaagte","Rooiboklaagte","http://rooiboklaagte.postalcodez.co.za/postalcode/mp/ehlanzeni/rooiboklaagte/rooiboklaagte","Location: Rooiboklaagte","-------","1375","Rooiboklaagte","Ehlanzeni","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Belfast","http://postalcodez.co.za/postalcodes/mp/nkangala/belfast","Gamarota","http://gamarota.postalcodez.co.za/postalcode/mp/nkangala/belfast/gamarota","Location: Gamarota","-------","1151","Belfast","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Delmas","http://postalcodez.co.za/postalcodes/mp/nkangala/delmas","Delmas Ext 1","http://delmas-ext-1.postalcodez.co.za/postalcode/mp/nkangala/delmas/delmas-ext-1","Location: Delmas Ext 1","2210","2210","Delmas","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
"Nelspruit","1201","1200","Nkangala","http://postalcodez.co.za/postalcodes/mp/nkangala","Witbank","http://postalcodez.co.za/postalcodes/mp/nkangala/witbank","Kwaguqa Ext 18","http://kwaguqa-ext-18.postalcodez.co.za/postalcode/mp/nkangala/witbank/kwaguqa-ext-18","Location: Kwaguqa Ext 18","1039","1039","Witbank","Nkangala","Mpumalanga","MP Capital City:Nelspruit","South Africa"
