province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;White City;http://white-city.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/white-city;Location: White City;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Kamieskroon;http://postalcodez.co.za/postalcodes/nc/namakwa/kamieskroon;Nourivier;http://nourivier.postalcodez.co.za/postalcode/nc/namakwa/kamieskroon/nourivier;Location: Nourivier;-------;8252;Kamieskroon;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Morning Glory;http://morning-glory.postalcodez.co.za/postalcode/nc/siyanda/upington/morning-glory;Location: Morning Glory;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Rand;http://rand.postalcodez.co.za/postalcode/nc/siyanda/upington/rand;Location: Rand;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Alexander Bay;http://postalcodez.co.za/postalcodes/nc/namakwa/alexander-bay;Oranjesig;http://oranjesig.postalcodez.co.za/postalcode/nc/namakwa/alexander-bay/oranjesig;Location: Oranjesig;8290;-------;Alexander Bay;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ritchie Ext 1;http://ritchie-ext-1.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ritchie-ext-1;Location: Ritchie Ext 1;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Olifantshoek;http://postalcodez.co.za/postalcodes/nc/kgalagadi/olifantshoek;Ditlong;http://ditlong.postalcodez.co.za/postalcode/nc/kgalagadi/olifantshoek/ditlong;Location: Ditlong;-------;8450;Olifantshoek;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Northview;http://northview.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/northview;Location: Northview;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Britstown;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/britstown;Mziwabantu;http://mziwabantu.postalcodez.co.za/postalcode/nc/pixley-ka-seme/britstown/mziwabantu;Location: Mziwabantu;-------;8782;Britstown;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Mampe 1;http://mampe-1.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/mampe-1;Location: Mampe 1;-------;8301;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Koopmansfontein;http://koopmansfontein.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/koopmansfontein;Location: Koopmansfontein;-------;8391;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Hotazel;http://postalcodez.co.za/postalcodes/nc/kgalagadi/hotazel;Hotazel;http://hotazel.postalcodez.co.za/postalcode/nc/kgalagadi/hotazel/hotazel;Location: Hotazel;8490;8490;Hotazel;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar Ext 18;http://de-aar-ext-18.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-ext-18;Location: De Aar Ext 18;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Groblershoop;http://postalcodez.co.za/postalcodes/nc/siyanda/groblershoop;Boegoeberg;http://boegoeberg.postalcodez.co.za/postalcode/nc/siyanda/groblershoop/boegoeberg;Location: Boegoeberg;8943;8943;Groblershoop;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Arena;http://arena.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/arena;Location: Arena;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Greenpoint;http://greenpoint.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/greenpoint;Location: Greenpoint;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Victoria West;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/victoria-west;Meltonwold;http://meltonwold.postalcodez.co.za/postalcode/nc/pixley-ka-seme/victoria-west/meltonwold;Location: Meltonwold;-------;7071;Victoria West;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Prieska;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/prieska;Prieska Ext 10;http://prieska-ext-10.postalcodez.co.za/postalcode/nc/pixley-ka-seme/prieska/prieska-ext-10;Location: Prieska Ext 10;8940;-------;Prieska;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Barkly West;http://postalcodez.co.za/postalcodes/nc/frances-baard/barkly-west;Delportshoop;http://delportshoop.postalcodez.co.za/postalcode/nc/frances-baard/barkly-west/delportshoop;Location: Delportshoop;8377;8377;Barkly West;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Homevalley;http://homevalley.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/homevalley;Location: Homevalley;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;New Park;http://new-park.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/new-park;Location: New Park;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Noupoort;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/noupoort;Plakkerskamp;http://plakkerskamp.postalcodez.co.za/postalcode/nc/pixley-ka-seme/noupoort/plakkerskamp;Location: Plakkerskamp;-------;5950;Noupoort;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Okiep;http://postalcodez.co.za/postalcodes/nc/namakwa/okiep;Concordia;http://concordia.postalcodez.co.za/postalcode/nc/namakwa/okiep/concordia;Location: Concordia;-------;8271;Okiep;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Nuwe Dorpsgebied;http://nuwe-dorpsgebied.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/nuwe-dorpsgebied;Location: Nuwe Dorpsgebied;8301;8301;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Noenieput;http://noenieput.postalcodez.co.za/postalcode/nc/siyanda/upington/noenieput;Location: Noenieput;-------;8813;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Galeshewe;http://postalcodez.co.za/postalcodes/nc/frances-baard/galeshewe;Kimberley Lokasie;http://kimberley-lokasie.postalcodez.co.za/postalcode/nc/frances-baard/galeshewe/kimberley-lokasie;Location: Kimberley Lokasie;8330;-------;Galeshewe;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Vollgraaffsig;http://vollgraaffsig.postalcodez.co.za/postalcode/nc/siyanda/upington/vollgraaffsig;Location: Vollgraaffsig;-------;8824;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Santoy;http://postalcodez.co.za/postalcodes/nc/kgalagadi/santoy;Santoy;http://santoy.postalcodez.co.za/postalcode/nc/kgalagadi/santoy/santoy;Location: Santoy;-------;8491;Santoy;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Groblershoop;http://postalcodez.co.za/postalcodes/nc/siyanda/groblershoop;Groblershoop;http://groblershoop.postalcodez.co.za/postalcode/nc/siyanda/groblershoop/groblershoop;Location: Groblershoop;8850;8850;Groblershoop;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Homelite;http://homelite.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/homelite;Location: Homelite;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar Ext 21;http://de-aar-ext-21.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-ext-21;Location: De Aar Ext 21;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Saltlake;http://saltlake.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/saltlake;Location: Saltlake;-------;8731;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Kuruman;http://postalcodez.co.za/postalcodes/nc/kgalagadi/kuruman;Blikfontein;http://blikfontein.postalcodez.co.za/postalcode/nc/kgalagadi/kuruman/blikfontein;Location: Blikfontein;-------;8470;Kuruman;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Kimberley;http://postalcodez.co.za/postalcodes/nc/siyanda/kimberley;Kimberley Uit 16;http://kimberley-uit-16.postalcodez.co.za/postalcode/nc/siyanda/kimberley/kimberley-uit-16;Location: Kimberley Uit 16;8301;-------;Kimberley;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Boshof;http://postalcodez.co.za/postalcodes/nc/siyanda/boshof;Sonderwater;http://sonderwater.postalcodez.co.za/postalcode/nc/siyanda/boshof/sonderwater;Location: Sonderwater;8340;-------;Boshof;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;New Brighton;http://new-brighton.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/new-brighton;Location: New Brighton;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Keimoes;http://postalcodez.co.za/postalcodes/nc/siyanda/keimoes;Rooisand;http://rooisand.postalcodez.co.za/postalcode/nc/siyanda/keimoes/rooisand;Location: Rooisand;-------;8860;Keimoes;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Postmasburg;http://postalcodez.co.za/postalcodes/nc/siyanda/postmasburg;Lohatla;http://lohatla.postalcodez.co.za/postalcode/nc/siyanda/postmasburg/lohatla;Location: Lohatla;8420;-------;Postmasburg;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Tlhageng;http://tlhageng.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/tlhageng;Location: Tlhageng;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Noupoort;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/noupoort;Eurekaville;http://eurekaville.postalcodez.co.za/postalcode/nc/pixley-ka-seme/noupoort/eurekaville;Location: Eurekaville;5950;5950;Noupoort;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ritchie Ext 3;http://ritchie-ext-3.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ritchie-ext-3;Location: Ritchie Ext 3;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar Ext 20;http://de-aar-ext-20.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-ext-20;Location: De Aar Ext 20;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Carnarvon;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/carnarvon;Bontheuwel;http://bontheuwel.postalcodez.co.za/postalcode/nc/pixley-ka-seme/carnarvon/bontheuwel;Location: Bontheuwel;-------;8925;Carnarvon;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Olifantshoek;http://postalcodez.co.za/postalcodes/nc/kgalagadi/olifantshoek;Welgelee;http://welgelee.postalcodez.co.za/postalcode/nc/kgalagadi/olifantshoek/welgelee;Location: Welgelee;8450;-------;Olifantshoek;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Port Nolloth;http://postalcodez.co.za/postalcodes/nc/namakwa/port-nolloth;Sanddrift;http://sanddrift.postalcodez.co.za/postalcode/nc/namakwa/port-nolloth/sanddrift;Location: Sanddrift;-------;8289;Port Nolloth;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;New Township;http://new-township.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/new-township;Location: New Township;8301;8301;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Lyndhurst;http://lyndhurst.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/lyndhurst;Location: Lyndhurst;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Mampe 2;http://mampe-2.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/mampe-2;Location: Mampe 2;-------;8301;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Barkly West;http://postalcodez.co.za/postalcodes/nc/frances-baard/barkly-west;Longlands;http://longlands.postalcodez.co.za/postalcode/nc/frances-baard/barkly-west/longlands;Location: Longlands;-------;8376;Barkly West;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Boikhutsong;http://boikhutsong.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/boikhutsong;Location: Boikhutsong;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Verwoerdpark;http://verwoerdpark.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/verwoerdpark;Location: Verwoerdpark;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Postmasburg;http://postalcodez.co.za/postalcodes/nc/siyanda/postmasburg;Boichoko;http://boichoko.postalcodez.co.za/postalcode/nc/siyanda/postmasburg/boichoko;Location: Boichoko;8420;-------;Postmasburg;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Hopetown;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/hopetown;Kraankuil;http://kraankuil.postalcodez.co.za/postalcode/nc/pixley-ka-seme/hopetown/kraankuil;Location: Kraankuil;-------;8760;Hopetown;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Ganspan;http://postalcodez.co.za/postalcodes/nc/frances-baard/ganspan;Ganspan;http://ganspan.postalcodez.co.za/postalcode/nc/frances-baard/ganspan/ganspan;Location: Ganspan;-------;8552;Ganspan;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar-Wes;http://de-aar-wes.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-wes;Location: De Aar-Wes;-------;7000;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Kuruman;http://postalcodez.co.za/postalcodes/nc/kgalagadi/kuruman;Ga Tlhose;http://ga-tlhose.postalcodez.co.za/postalcode/nc/kgalagadi/kuruman/ga-tlhose;Location: Ga Tlhose;-------;8461;Kuruman;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Griekwastad;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/griekwastad;Philipsville;http://philipsville.postalcodez.co.za/postalcode/nc/pixley-ka-seme/griekwastad/philipsville;Location: Philipsville;-------;8365;Griekwastad;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Warrenton;http://postalcodez.co.za/postalcodes/nc/frances-baard/warrenton;Ikhutseng;http://ikhutseng.postalcodez.co.za/postalcode/nc/frances-baard/warrenton/ikhutseng;Location: Ikhutseng;8530;8532;Warrenton;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Hopetown;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/hopetown;Kraankuilstasie;http://kraankuilstasie.postalcodez.co.za/postalcode/nc/pixley-ka-seme/hopetown/kraankuilstasie;Location: Kraankuilstasie;-------;8760;Hopetown;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Ses Brugge;http://ses-brugge.postalcodez.co.za/postalcode/nc/siyanda/upington/ses-brugge;Location: Ses Brugge;-------;8808;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Albertynshof;http://albertynshof.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/albertynshof;Location: Albertynshof;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Kimberley-Wes;http://kimberley-wes.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/kimberley-wes;Location: Kimberley-Wes;-------;8303;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
