cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Mogodumo","http://mogodumo.postalcodez.co.za/postalcode/lp/capricorn/polokwane/mogodumo","Location: Mogodumo","-------","0735","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Nelspruit","http://postalcodez.co.za/postalcodes/lp/mopani/nelspruit","Benfarm","http://benfarm.postalcodez.co.za/postalcode/lp/mopani/nelspruit/benfarm","Location: Benfarm","-------","1220","Nelspruit","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Giyani","http://postalcodez.co.za/postalcodes/lp/vhembe/giyani","Giyani-oos","http://giyani-oos.postalcodez.co.za/postalcode/lp/vhembe/giyani/giyani-oos","Location: Giyani-oos","-------","0869","Giyani","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Nylstroom","http://postalcodez.co.za/postalcodes/lp/waterberg/nylstroom","Visgat","http://visgat.postalcodez.co.za/postalcode/lp/waterberg/nylstroom/visgat","Location: Visgat","-------","0539","Nylstroom","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Mphogodiba","http://postalcodez.co.za/postalcodes/lp/capricorn/mphogodiba","Ga Molepo","http://ga-molepo.postalcodez.co.za/postalcode/lp/capricorn/mphogodiba/ga-molepo","Location: Ga Molepo","-------","0732","Mphogodiba","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Koloti","http://postalcodez.co.za/postalcodes/lp/capricorn/koloti","Chokoe","http://chokoe.postalcodez.co.za/postalcode/lp/capricorn/koloti/chokoe","Location: Chokoe","-------","0709","Koloti","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Sekhukhune","http://postalcodez.co.za/postalcodes/lp/sekhukhune","Mbibane","http://postalcodez.co.za/postalcodes/lp/sekhukhune/mbibane","Leeufontein","http://leeufontein.postalcodez.co.za/postalcode/lp/sekhukhune/mbibane/leeufontein","Location: Leeufontein","0449","-------","Mbibane","Sekhukhune","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Juno","http://postalcodez.co.za/postalcodes/lp/capricorn/juno","Tibanefontein","http://tibanefontein.postalcodez.co.za/postalcode/lp/capricorn/juno/tibanefontein","Location: Tibanefontein","-------","0748","Juno","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Ivy Park Ext 19","http://ivy-park-ext-19.postalcodez.co.za/postalcode/lp/capricorn/polokwane/ivy-park-ext-19","Location: Ivy Park Ext 19","0699","-------","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Seshego","http://postalcodez.co.za/postalcodes/lp/capricorn/seshego","Seshego Zone 8","http://seshego-zone-8.postalcodez.co.za/postalcode/lp/capricorn/seshego/seshego-zone-8","Location: Seshego Zone 8","0699","-------","Seshego","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
