cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Bloemfontein","9301","9300","Northern Free State","http://postalcodez.co.za/postalcodes/fs/northern-free-state","Wesselsbron","http://postalcodez.co.za/postalcodes/fs/northern-free-state/wesselsbron","Industria","http://industria.postalcodez.co.za/postalcode/fs/northern-free-state/wesselsbron/industria","Location: Industria","-------","9680","Wesselsbron","Northern Free State","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Bloemfontein","http://postalcodez.co.za/postalcodes/fs/motheo/bloemfontein","Hilton","http://hilton.postalcodez.co.za/postalcode/fs/motheo/bloemfontein/hilton","Location: Hilton","9301","-------","Bloemfontein","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Lejweleputswa","http://postalcodez.co.za/postalcodes/fs/lejweleputswa","Brandfort","http://postalcodez.co.za/postalcodes/fs/lejweleputswa/brandfort","New Location","http://new-location.postalcodez.co.za/postalcode/fs/lejweleputswa/brandfort/new-location","Location: New Location","9400","9400","Brandfort","Lejweleputswa","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Ladybrand","http://postalcodez.co.za/postalcodes/fs/motheo/ladybrand","Flamingo","http://flamingo.postalcodez.co.za/postalcode/fs/motheo/ladybrand/flamingo","Location: Flamingo","9745","9745","Ladybrand","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Bloemfontein","http://postalcodez.co.za/postalcodes/fs/motheo/bloemfontein","Uitsig","http://uitsig.postalcodez.co.za/postalcode/fs/motheo/bloemfontein/uitsig","Location: Uitsig","9301","-------","Bloemfontein","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Bloemfontein","http://postalcodez.co.za/postalcodes/fs/motheo/bloemfontein","Gardenia Park","http://gardenia-park.postalcodez.co.za/postalcode/fs/motheo/bloemfontein/gardenia-park","Location: Gardenia Park","9301","-------","Bloemfontein","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Phuthaditjhaba","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/phuthaditjhaba","Marakong","http://marakong.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/phuthaditjhaba/marakong","Location: Marakong","-------","9868","Phuthaditjhaba","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Lejweleputswa","http://postalcodez.co.za/postalcodes/fs/lejweleputswa","Welkom","http://postalcodez.co.za/postalcodes/fs/lejweleputswa/welkom","Moreskof","http://moreskof.postalcodez.co.za/postalcode/fs/lejweleputswa/welkom/moreskof","Location: Moreskof","9459","9462","Welkom","Lejweleputswa","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Northern Free State","http://postalcodez.co.za/postalcodes/fs/northern-free-state","Kroonstad","http://postalcodez.co.za/postalcodes/fs/northern-free-state/kroonstad","Maokeng Open Space","http://maokeng-open-space.postalcodez.co.za/postalcode/fs/northern-free-state/kroonstad/maokeng-open-space","Location: Maokeng Open Space","9499","-------","Kroonstad","Northern Free State","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Xhariep","http://postalcodez.co.za/postalcodes/fs/xhariep","Jagersfontein","http://postalcodez.co.za/postalcodes/fs/xhariep/jagersfontein","Itumeleng","http://itumeleng.postalcodez.co.za/postalcode/fs/xhariep/jagersfontein/itumeleng","Location: Itumeleng","-------","9974","Jagersfontein","Xhariep","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Bethlehem","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/bethlehem","Danielsrus","http://danielsrus.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/bethlehem/danielsrus","Location: Danielsrus","-------","9705","Bethlehem","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Lejweleputswa","http://postalcodez.co.za/postalcodes/fs/lejweleputswa","Welkom","http://postalcodez.co.za/postalcodes/fs/lejweleputswa/welkom","Welkom Uit 19","http://welkom-uit-19.postalcodez.co.za/postalcode/fs/lejweleputswa/welkom/welkom-uit-19","Location: Welkom Uit 19","9459","-------","Welkom","Lejweleputswa","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Bethlehem","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/bethlehem","Morelig","http://morelig.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/bethlehem/morelig","Location: Morelig","9701","-------","Bethlehem","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Harrismith","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/harrismith","Harrismith Ext 1","http://harrismith-ext-1.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/harrismith/harrismith-ext-1","Location: Harrismith Ext 1","9880","-------","Harrismith","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Lejweleputswa","http://postalcodez.co.za/postalcodes/fs/lejweleputswa","Welkom","http://postalcodez.co.za/postalcodes/fs/lejweleputswa/welkom","Geneva Ext","http://geneva-ext.postalcodez.co.za/postalcode/fs/lejweleputswa/welkom/geneva-ext","Location: Geneva Ext","9480","-------","Welkom","Lejweleputswa","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Bloemfontein","http://postalcodez.co.za/postalcodes/fs/motheo/bloemfontein","Navalsig","http://navalsig.postalcodez.co.za/postalcode/fs/motheo/bloemfontein/navalsig","Location: Navalsig","9301","-------","Bloemfontein","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Lejweleputswa","http://postalcodez.co.za/postalcodes/fs/lejweleputswa","Bothaville","http://postalcodez.co.za/postalcodes/fs/lejweleputswa/bothaville","Nyakane","http://nyakane.postalcodez.co.za/postalcode/fs/lejweleputswa/bothaville/nyakane","Location: Nyakane","-------","9661","Bothaville","Lejweleputswa","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Motheo","http://postalcodez.co.za/postalcodes/fs/motheo","Bloemfontein","http://postalcodez.co.za/postalcodes/fs/motheo/bloemfontein","Universitas West","http://universitas-west.postalcodez.co.za/postalcode/fs/motheo/bloemfontein/universitas-west","Location: Universitas West","9301","-------","Bloemfontein","Motheo","Free State","FS Capital City:Bloemfontein","South Africa"
"Bloemfontein","9301","9300","Thabo Mofutsanyane","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane","Theronville","http://postalcodez.co.za/postalcodes/fs/thabo-mofutsanyane/theronville","Theronville","http://theronville.postalcodez.co.za/postalcode/fs/thabo-mofutsanyane/theronville/theronville","Location: Theronville","9702","9702","Theronville","Thabo Mofutsanyane","Free State","FS Capital City:Bloemfontein","South Africa"
