cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Grahamstown","http://postalcodez.co.za/postalcodes/ec/cacadu/grahamstown","Kwavukile","http://kwavukile.postalcodez.co.za/postalcode/ec/cacadu/grahamstown/kwavukile","Location: Kwavukile","-------","6143","Grahamstown","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Mthatha","http://postalcodez.co.za/postalcodes/ec/or-thambo/mthatha","Mbuqe Uit","http://mbuqe-uit.postalcodez.co.za/postalcode/ec/or-thambo/mthatha/mbuqe-uit","Location: Mbuqe Park Uit","5100","-------","Mthatha","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Chris Hani","http://postalcodez.co.za/postalcodes/ec/chris-hani","Cofimvaba","http://postalcodez.co.za/postalcodes/ec/chris-hani/cofimvaba","Upper Tsojana","http://upper-tsojana.postalcodez.co.za/postalcode/ec/chris-hani/cofimvaba/upper-tsojana","Location: Upper Tsojana","-------","5380","Cofimvaba","Chris Hani","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Hillside","http://hillside.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/hillside","Location: Hillside","6059","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Saltville","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/saltville","Kleinskool Ext 32","http://kleinskool-ext-32.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/saltville/kleinskool-ext-32","Location: Kleinskool Ext 32","6059","-------","Saltville","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Taybank","http://taybank.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/taybank","Location: Taybank","6025","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Sanctor","http://sanctor.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/sanctor","Location: Sanctor","6059","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Libode","http://postalcodez.co.za/postalcodes/ec/or-thambo/libode","Double Falls","http://double-falls.postalcodez.co.za/postalcode/ec/or-thambo/libode/double-falls","Location: Double Falls","-------","5160","Libode","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Kwanobuhle","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/kwanobuhle","Kwanobuhle Uit","http://kwanobuhle-uit.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/kwanobuhle/kwanobuhle-uit","Location: Kwanobuhle Uit","6242","-------","Kwanobuhle","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Mthatha","http://postalcodez.co.za/postalcodes/ec/or-thambo/mthatha","Fort Gale","http://fort-gale.postalcodez.co.za/postalcode/ec/or-thambo/mthatha/fort-gale","Location: Fort Gale","5100","-------","Mthatha","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Ukhahlamba","http://postalcodez.co.za/postalcodes/ec/ukhahlamba","Mount Fletcher","http://postalcodez.co.za/postalcodes/ec/ukhahlamba/mount-fletcher","Zincuka","http://zincuka.postalcodez.co.za/postalcode/ec/ukhahlamba/mount-fletcher/zincuka","Location: Zincuka","-------","4777","Mount Fletcher","Ukhahlamba","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Mount Ayliff","http://postalcodez.co.za/postalcodes/ec/or-thambo/mount-ayliff","Mzimvubu","http://mzimvubu.postalcodez.co.za/postalcode/ec/or-thambo/mount-ayliff/mzimvubu","Location: Mzimvubu","-------","4738","Mount Ayliff","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Kwanobuhle","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/kwanobuhle","Kwanobuhle Ext 9","http://kwanobuhle-ext-9.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/kwanobuhle/kwanobuhle-ext-9","Location: Kwanobuhle Ext 9","6242","-------","Kwanobuhle","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Willowmore","http://postalcodez.co.za/postalcodes/ec/cacadu/willowmore","Lulet","http://lulet.postalcodez.co.za/postalcode/ec/cacadu/willowmore/lulet","Location: Lulet","-------","6452","Willowmore","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Timothy Valley","http://timothy-valley.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/timothy-valley","Location: Timothy Valley","6059","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Chris Hani","http://postalcodez.co.za/postalcodes/ec/chris-hani","Cofimvaba","http://postalcodez.co.za/postalcodes/ec/chris-hani/cofimvaba","Keylock","http://keylock.postalcodez.co.za/postalcode/ec/chris-hani/cofimvaba/keylock","Location: Keylock","-------","5329","Cofimvaba","Chris Hani","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Bloemendal Uit 2","http://bloemendal-uit-2.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/bloemendal-uit-2","Location: Bloemendal Uit 2","6059","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Alfred Nzo","http://postalcodez.co.za/postalcodes/ec/alfred-nzo","Mount Frere","http://postalcodez.co.za/postalcodes/ec/alfred-nzo/mount-frere","Rocky Slopes","http://rocky-slopes.postalcodez.co.za/postalcode/ec/alfred-nzo/mount-frere/rocky-slopes","Location: Rocky Slopes","-------","5090","Mount Frere","Alfred Nzo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Klipplaat","http://postalcodez.co.za/postalcodes/ec/cacadu/klipplaat","Prinsevale","http://prinsevale.postalcodez.co.za/postalcode/ec/cacadu/klipplaat/prinsevale","Location: Prinsevale","6255","-------","Klipplaat","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Aberdeen","http://postalcodez.co.za/postalcodes/ec/cacadu/aberdeen","Lotusville","http://lotusville.postalcodez.co.za/postalcode/ec/cacadu/aberdeen/lotusville","Location: Lotusville","6270","-------","Aberdeen","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Uitenhage","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/uitenhage","Tiryville","http://tiryville.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/uitenhage/tiryville","Location: Tiryville","6229","-------","Uitenhage","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Humansdorp","http://postalcodez.co.za/postalcodes/ec/cacadu/humansdorp","Humansdorp","http://humansdorp.postalcodez.co.za/postalcode/ec/cacadu/humansdorp/humansdorp","Location: Humansdorp","6300","6300","Humansdorp","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Chris Hani","http://postalcodez.co.za/postalcodes/ec/chris-hani","Engcobo","http://postalcodez.co.za/postalcodes/ec/chris-hani/engcobo","Main","http://main.postalcodez.co.za/postalcode/ec/chris-hani/engcobo/main","Location: Main","-------","5057","Engcobo","Chris Hani","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Parsonsheuwel","http://parsonsheuwel.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/parsonsheuwel","Location: Parsonsheuwel","6001","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Kirkwood","http://postalcodez.co.za/postalcodes/ec/cacadu/kirkwood","Kirkwood","http://kirkwood.postalcodez.co.za/postalcode/ec/cacadu/kirkwood/kirkwood","Location: Kirkwood","6120","6120","Kirkwood","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Kareedouw","http://postalcodez.co.za/postalcodes/ec/cacadu/kareedouw","Kareedouw Tsp","http://kareedouw-tsp.postalcodez.co.za/postalcode/ec/cacadu/kareedouw/kareedouw-tsp","Location: Kareedouw Tsp","6400","6400","Kareedouw","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","East London","http://postalcodez.co.za/postalcodes/ec/amatole/east-london","Signal Hill","http://signal-hill.postalcodez.co.za/postalcode/ec/amatole/east-london/signal-hill","Location: Signal Hill","5201","-------","East London","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Grahamstown","http://postalcodez.co.za/postalcodes/ec/cacadu/grahamstown","Kings Flats Uit 3","http://kings-flats-uit-3.postalcodez.co.za/postalcode/ec/cacadu/grahamstown/kings-flats-uit-3","Location: Kings Flats Uit 3","6139","-------","Grahamstown","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","East London","http://postalcodez.co.za/postalcodes/ec/amatole/east-london","Brookville","http://brookville.postalcodez.co.za/postalcode/ec/amatole/east-london/brookville","Location: Brookville","5201","-------","East London","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Nqamakwe","http://postalcodez.co.za/postalcodes/ec/amatole/nqamakwe","Nqancule","http://nqancule.postalcodez.co.za/postalcode/ec/amatole/nqamakwe/nqancule","Location: Nqancule","-------","4990","Nqamakwe","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","East London","http://postalcodez.co.za/postalcodes/ec/amatole/east-london","Southernwood","http://southernwood.postalcodez.co.za/postalcode/ec/amatole/east-london/southernwood","Location: Southernwood","5201","5213","East London","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Sithangameni","http://postalcodez.co.za/postalcodes/ec/or-thambo/sithangameni","Sithangameni","http://sithangameni.postalcodez.co.za/postalcode/ec/or-thambo/sithangameni/sithangameni","Location: Sithangameni","-------","5090","Sithangameni","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Lusikisiki","http://postalcodez.co.za/postalcodes/ec/or-thambo/lusikisiki","Matombe","http://matombe.postalcodez.co.za/postalcode/ec/or-thambo/lusikisiki/matombe","Location: Matombe","-------","4820","Lusikisiki","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Qumbu","http://postalcodez.co.za/postalcodes/ec/or-thambo/qumbu","Tsilitwa","http://tsilitwa.postalcodez.co.za/postalcode/ec/or-thambo/qumbu/tsilitwa","Location: Tsilitwa","-------","5180","Qumbu","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Zwide","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/zwide","Joe Slovokamp","http://joe-slovokamp.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/zwide/joe-slovokamp","Location: Joe Slovokamp","-------","6203","Zwide","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Bizana","http://postalcodez.co.za/postalcodes/ec/or-thambo/bizana","Fort Donald","http://fort-donald.postalcodez.co.za/postalcode/ec/or-thambo/bizana/fort-donald","Location: Fort Donald","-------","4800","Bizana","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Willowvale","http://postalcodez.co.za/postalcodes/ec/amatole/willowvale","Ebhotwe","http://ebhotwe.postalcodez.co.za/postalcode/ec/amatole/willowvale/ebhotwe","Location: Ebhotwe","-------","5040","Willowvale","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Stutterheim","http://postalcodez.co.za/postalcodes/ec/amatole/stutterheim","Bolo Reserve","http://bolo-reserve.postalcodez.co.za/postalcode/ec/amatole/stutterheim/bolo-reserve","Location: Bolo Reserve","4935","4935","Stutterheim","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Chris Hani","http://postalcodez.co.za/postalcodes/ec/chris-hani","Cofimvaba","http://postalcodez.co.za/postalcodes/ec/chris-hani/cofimvaba","Sidubi Poort","http://sidubi-poort.postalcodez.co.za/postalcode/ec/chris-hani/cofimvaba/sidubi-poort","Location: Sidubi Poort","-------","5380","Cofimvaba","Chris Hani","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Chris Hani","http://postalcodez.co.za/postalcodes/ec/chris-hani","Dordrecht","http://postalcodez.co.za/postalcodes/ec/chris-hani/dordrecht","Sinako","http://sinako.postalcodez.co.za/postalcode/ec/chris-hani/dordrecht/sinako","Location: Sinako","5435","-------","Dordrecht","Chris Hani","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Jansenville","http://postalcodez.co.za/postalcodes/ec/cacadu/jansenville","Jansenville Uit 2","http://jansenville-uit-2.postalcodez.co.za/postalcode/ec/cacadu/jansenville/jansenville-uit-2","Location: Jansenville Uit 2","6265","-------","Jansenville","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","East London","http://postalcodez.co.za/postalcodes/ec/amatole/east-london","Nahoon Mouth","http://nahoon-mouth.postalcodez.co.za/postalcode/ec/amatole/east-london/nahoon-mouth","Location: Nahoon Mouth","5241","5210","East London","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Alfred Nzo","http://postalcodez.co.za/postalcodes/ec/alfred-nzo","Mount Frere","http://postalcodez.co.za/postalcodes/ec/alfred-nzo/mount-frere","Buffalo Nek","http://buffalo-nek.postalcodez.co.za/postalcode/ec/alfred-nzo/mount-frere/buffalo-nek","Location: Buffalo Nek","-------","5086","Mount Frere","Alfred Nzo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Colchester","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/colchester","Sundays River","http://sundays-river.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/colchester/sundays-river","Location: Sundays River","-------","6175","Colchester","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Newton Park","http://newton-park.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/newton-park","Location: Newton Park","6045","6055","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Graaff-Reinet","http://postalcodez.co.za/postalcodes/ec/cacadu/graaff-reinet","Masizekhe","http://masizekhe.postalcodez.co.za/postalcode/ec/cacadu/graaff-reinet/masizekhe","Location: Masizekhe","6280","-------","Graaff-Reinet","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Kwanobuhle","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/kwanobuhle","Joe Modise Peace Village","http://joe-modise-peace-village.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/kwanobuhle/joe-modise-peace-village","Location: Joe Modise Peace Village","6242","-------","Kwanobuhle","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Bethelsdorp Uit 29","http://bethelsdorp-uit-29.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/bethelsdorp-uit-29","Location: Bethelsdorp Uit 29","6059","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Chris Hani","http://postalcodez.co.za/postalcodes/ec/chris-hani","Bolotwa","http://postalcodez.co.za/postalcodes/ec/chris-hani/bolotwa","Bolotwa","http://bolotwa.postalcodez.co.za/postalcode/ec/chris-hani/bolotwa/bolotwa","Location: Bolotwa","-------","5325","Bolotwa","Chris Hani","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Qumbu","http://postalcodez.co.za/postalcodes/ec/or-thambo/qumbu","Tripple Streams","http://tripple-streams.postalcodez.co.za/postalcode/ec/or-thambo/qumbu/tripple-streams","Location: Tripple Streams","-------","5180","Qumbu","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","East London","http://postalcodez.co.za/postalcodes/ec/amatole/east-london","Bunkers Hill","http://bunkers-hill.postalcodez.co.za/postalcode/ec/amatole/east-london/bunkers-hill","Location: Bunkers Hill","5241","-------","East London","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Tsolo","http://postalcodez.co.za/postalcodes/ec/or-thambo/tsolo","Rockeries","http://rockeries.postalcodez.co.za/postalcode/ec/or-thambo/tsolo/rockeries","Location: Rockeries","-------","5170","Tsolo","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Bethelsdorp Ext 27b","http://bethelsdorp-ext-27b.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/bethelsdorp-ext-27b","Location: Bethelsdorp Ext 27b","6059","6058","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Uitenhage","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/uitenhage","Dr Braun","http://dr-braun.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/uitenhage/dr-braun","Location: Dr Braun","6229","-------","Uitenhage","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Johnson Square","http://johnson-square.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/johnson-square","Location: Johnson Square","-------","6001","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Park Drive","http://park-drive.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/park-drive","Location: Park Drive","6001","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Idutywa","http://postalcodez.co.za/postalcodes/ec/amatole/idutywa","Nocwane","http://nocwane.postalcodez.co.za/postalcode/ec/amatole/idutywa/nocwane","Location: Nocwane","-------","5017","Idutywa","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Grahamstown","http://postalcodez.co.za/postalcodes/ec/amatole/grahamstown","Grahamstad Uit 8","http://grahamstad-uit-8.postalcodez.co.za/postalcode/ec/amatole/grahamstown/grahamstad-uit-8","Location: Grahamstad Uit 8","6139","6140","Grahamstown","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Butterworth","http://postalcodez.co.za/postalcodes/ec/amatole/butterworth","Butterworth Ext 23","http://butterworth-ext-23.postalcodez.co.za/postalcode/ec/amatole/butterworth/butterworth-ext-23","Location: Butterworth Ext 23","4960","4960","Butterworth","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Ntabankulu","http://postalcodez.co.za/postalcodes/ec/or-thambo/ntabankulu","Ntabankulu","http://ntabankulu.postalcodez.co.za/postalcode/ec/or-thambo/ntabankulu/ntabankulu","Location: Ntabankulu","-------","4816","Ntabankulu","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Flagstaff","http://postalcodez.co.za/postalcodes/ec/or-thambo/flagstaff","Holy Cross","http://holy-cross.postalcodez.co.za/postalcode/ec/or-thambo/flagstaff/holy-cross","Location: Holy Cross","4811","4811","Flagstaff","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Alice","http://postalcodez.co.za/postalcodes/ec/amatole/alice","Khayamnandi","http://khayamnandi.postalcodez.co.za/postalcode/ec/amatole/alice/khayamnandi","Location: Khayamnandi","-------","5705","Alice","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Lusikisiki","http://postalcodez.co.za/postalcodes/ec/or-thambo/lusikisiki","Ndindini","http://ndindini.postalcodez.co.za/postalcode/ec/or-thambo/lusikisiki/ndindini","Location: Ndindini","-------","4820","Lusikisiki","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","OR Thambo","http://postalcodez.co.za/postalcodes/ec/or-thambo","Mnceba","http://postalcodez.co.za/postalcodes/ec/or-thambo/mnceba","Mnceba","http://mnceba.postalcodez.co.za/postalcode/ec/or-thambo/mnceba/mnceba","Location: Mnceba","-------","5139","Mnceba","OR Thambo","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Cacadu","http://postalcodez.co.za/postalcodes/ec/cacadu","Graaff-Reinet","http://postalcodez.co.za/postalcodes/ec/cacadu/graaff-reinet","Nieu Bethesda","http://nieu-bethesda.postalcodez.co.za/postalcode/ec/cacadu/graaff-reinet/nieu-bethesda","Location: Nieu Bethesda","-------","6286","Graaff-Reinet","Cacadu","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","Somerset East","http://postalcodez.co.za/postalcodes/ec/amatole/somerset-east","New Brighton","http://new-brighton.postalcodez.co.za/postalcode/ec/amatole/somerset-east/new-brighton","Location: New Brighton","5850","-------","Somerset East","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Amatole","http://postalcodez.co.za/postalcodes/ec/amatole","East London","http://postalcodez.co.za/postalcodes/ec/amatole/east-london","Woodbrook","http://woodbrook.postalcodez.co.za/postalcode/ec/amatole/east-london/woodbrook","Location: Woodbrook","5201","-------","East London","Amatole","Eastern Cape","EC Capital City:Bhisho","South Africa"
"Bhisho","5605","5605","Nelson Mandela Bay","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay","Port Elizabeth","http://postalcodez.co.za/postalcodes/ec/nelson-mandela-bay/port-elizabeth","Framesby Uit 1","http://framesby-uit-1.postalcodez.co.za/postalcode/ec/nelson-mandela-bay/port-elizabeth/framesby-uit-1","Location: Framesby Uit 1","6045","-------","Port Elizabeth","Nelson Mandela Bay","Eastern Cape","EC Capital City:Bhisho","South Africa"
