province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Gopane;http://postalcodez.co.za/postalcodes/nw/central/gopane;Gopane Central;http://gopane-central.postalcodez.co.za/postalcode/nw/central/gopane/gopane-central;Location: Gopane Central;-------;2878;Gopane;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Tlhabane-wes Uit 1;http://tlhabane-wes-uit-1.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/tlhabane-wes-uit-1;Location: Tlhabane-wes Uit 1;299;309;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Baratheo;http://baratheo.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/baratheo;Location: Baratheo;338;338;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Brits;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/brits;Beestekraal;http://beestekraal.postalcodez.co.za/postalcode/nw/bojanala-platinum/brits/beestekraal;Location: Beestekraal;-------;255;Brits;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bophirima;http://postalcodez.co.za/postalcodes/nw/bophirima;Vryburg;http://postalcodez.co.za/postalcodes/nw/bophirima/vryburg;Kismetpark;http://kismetpark.postalcodez.co.za/postalcode/nw/bophirima/vryburg/kismetpark;Location: Kismetpark;8601;-------;Vryburg;Bophirima;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Cashan Ext 2;http://cashan-ext-2.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/cashan-ext-2;Location: Cashan Ext 2;299;-------;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Carletonville;http://postalcodez.co.za/postalcodes/nw/southern/carletonville;Carletonville Uit 1;http://carletonville-uit-1.postalcodez.co.za/postalcode/nw/southern/carletonville/carletonville-uit-1;Location: Carletonville Uit 1;2499;-------;Carletonville;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Klerksdorp;http://postalcodez.co.za/postalcodes/nw/southern/klerksdorp;Flamwood Uit 2;http://flamwood-uit-2.postalcodez.co.za/postalcode/nw/southern/klerksdorp/flamwood-uit-2;Location: Flamwood Uit 2;2571;-------;Klerksdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Boitekong;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/boitekong;Boitekong Uit 13;http://boitekong-uit-13.postalcodez.co.za/postalcode/nw/bojanala-platinum/boitekong/boitekong-uit-13;Location: Boitekong Uit 13;309;308;Boitekong;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Stilfontein;http://postalcodez.co.za/postalcodes/nw/southern/stilfontein;Khuma Ext 8;http://khuma-ext-8.postalcodez.co.za/postalcode/nw/southern/stilfontein/khuma-ext-8;Location: Khuma Ext 8;2551;2562;Stilfontein;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Potchefstroom;http://postalcodez.co.za/postalcodes/nw/southern/potchefstroom;Sarafina Ext 2;http://sarafina-ext-2.postalcodez.co.za/postalcode/nw/southern/potchefstroom/sarafina-ext-2;Location: Sarafina Ext 2;2531;2531;Potchefstroom;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Madibogo;http://postalcodez.co.za/postalcodes/nw/central/madibogo;Setlagole;http://setlagole.postalcodez.co.za/postalcode/nw/central/madibogo/setlagole;Location: Setlagole;-------;2773;Madibogo;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Leeudoringstad;http://postalcodez.co.za/postalcodes/nw/southern/leeudoringstad;Kgakala Ext 1;http://kgakala-ext-1.postalcodez.co.za/postalcode/nw/southern/leeudoringstad/kgakala-ext-1;Location: Kgakala Ext 1;2640;2640;Leeudoringstad;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Carletonville;http://postalcodez.co.za/postalcodes/nw/southern/carletonville;Blyvooruitsig;http://blyvooruitsig.postalcodez.co.za/postalcode/nw/southern/carletonville/blyvooruitsig;Location: Blyvooruitsig;2499;2504;Carletonville;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Zeerust;http://postalcodez.co.za/postalcodes/nw/central/zeerust;Braklaagte;http://braklaagte.postalcodez.co.za/postalcode/nw/central/zeerust/braklaagte;Location: Braklaagte;-------;2881;Zeerust;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Carletonville;http://postalcodez.co.za/postalcodes/nw/southern/carletonville;West Village;http://west-village.postalcodez.co.za/postalcode/nw/southern/carletonville/west-village;Location: West Village;2499;-------;Carletonville;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Potchefstroom;http://postalcodez.co.za/postalcodes/nw/southern/potchefstroom;Ikageng Zone 6;http://ikageng-zone-6.postalcodez.co.za/postalcode/nw/southern/potchefstroom/ikageng-zone-6;Location: Ikageng Zone 6;2539;2539;Potchefstroom;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Koster;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/koster;Reagile;http://reagile.postalcodez.co.za/postalcode/nw/bojanala-platinum/koster/reagile;Location: Reagile;348;348;Koster;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Cashan Uit 4;http://cashan-uit-4.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/cashan-uit-4;Location: Cashan Uit 4;299;-------;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Phatsima;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/phatsima;Phatsima;http://phatsima.postalcodez.co.za/postalcode/nw/bojanala-platinum/phatsima/phatsima;Location: Phatsima;-------;351;Phatsima;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Mafikeng;http://postalcodez.co.za/postalcodes/nw/central/mafikeng;Stinkwater;http://stinkwater.postalcodez.co.za/postalcode/nw/central/mafikeng/stinkwater;Location: Stinkwater;2745;-------;Mafikeng;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Fochville;http://postalcodez.co.za/postalcodes/nw/southern/fochville;Fochville Uit 1;http://fochville-uit-1.postalcodez.co.za/postalcode/nw/southern/fochville/fochville-uit-1;Location: Fochville Uit 1;2515;2515;Fochville;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Zeerust;http://postalcodez.co.za/postalcodes/nw/central/zeerust;Goo Kubu Seksie;http://goo-kubu-seksie.postalcodez.co.za/postalcode/nw/central/zeerust/goo-kubu-seksie;Location: Goo Kubu Seksie;2882;-------;Zeerust;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Brits;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/brits;Atlanta;http://atlanta.postalcodez.co.za/postalcode/nw/bojanala-platinum/brits/atlanta;Location: Atlanta;-------;267;Brits;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Klerksdorp;http://postalcodez.co.za/postalcodes/nw/southern/klerksdorp;De Clerqville;http://de-clerqville.postalcodez.co.za/postalcode/nw/southern/klerksdorp/de-clerqville;Location: De Clerqville;2571;-------;Klerksdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bophirima;http://postalcodez.co.za/postalcodes/nw/bophirima;Bloemhof;http://postalcodez.co.za/postalcodes/nw/bophirima/bloemhof;Bloemhof;http://bloemhof.postalcodez.co.za/postalcode/nw/bophirima/bloemhof/bloemhof;Location: Bloemhof;-------;2660;Bloemhof;Bophirima;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Witrandjies;http://witrandjies.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/witrandjies;Location: Witrandjies;356;356;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bophirima;http://postalcodez.co.za/postalcodes/nw/bophirima;Vryburg;http://postalcodez.co.za/postalcodes/nw/bophirima/vryburg;Broedersput;http://broedersput.postalcodez.co.za/postalcode/nw/bophirima/vryburg/broedersput;Location: Broedersput;-------;8624;Vryburg;Bophirima;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bophirima;http://postalcodez.co.za/postalcodes/nw/bophirima;Vryburg;http://postalcodez.co.za/postalcodes/nw/bophirima/vryburg;Industrial Area;http://industrial-area.postalcodez.co.za/postalcode/nw/bophirima/vryburg/industrial-area;Location: Industrial Area;8601;-------;Vryburg;Bophirima;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Tholo-Rapulana;http://postalcodez.co.za/postalcodes/nw/central/tholo-rapulana;Tholo-Rapulana;http://tholo-rapulana.postalcodez.co.za/postalcode/nw/central/tholo-rapulana/tholo-rapulana;Location: Tholo-Rapulana;-------;2785;Tholo-Rapulana;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Safari Tuine Uit 8;http://safari-tuine-uit-8.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/safari-tuine-uit-8;Location: Safari Tuine Uit 8;299;-------;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Klerksdorp;http://postalcodez.co.za/postalcodes/nw/southern/klerksdorp;Randlespark;http://randlespark.postalcodez.co.za/postalcode/nw/southern/klerksdorp/randlespark;Location: Randlespark;2571;-------;Klerksdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Carletonville;http://postalcodez.co.za/postalcodes/nw/southern/carletonville;Moyamkhulu;http://moyamkhulu.postalcodez.co.za/postalcode/nw/southern/carletonville/moyamkhulu;Location: Moyamkhulu;2519;-------;Carletonville;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Zeerust;http://postalcodez.co.za/postalcodes/nw/central/zeerust;Zeerust;http://zeerust.postalcodez.co.za/postalcode/nw/central/zeerust/zeerust;Location: Zeerust;2865;2865;Zeerust;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Safari Tuine Uit 14;http://safari-tuine-uit-14.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/safari-tuine-uit-14;Location: Safari Tuine Uit 14;299;-------;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Rustenburg Uit 5;http://rustenburg-uit-5.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/rustenburg-uit-5;Location: Rustenburg Uit 5;299;-------;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Wolmaransstad;http://postalcodez.co.za/postalcodes/nw/southern/wolmaransstad;Tswelelang Ext 3;http://tswelelang-ext-3.postalcodez.co.za/postalcode/nw/southern/wolmaransstad/tswelelang-ext-3;Location: Tswelelang Ext 3;2630;-------;Wolmaransstad;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Temba;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/temba;Tladistad;http://tladistad.postalcodez.co.za/postalcode/nw/bojanala-platinum/temba/tladistad;Location: Tladistad;-------;439;Temba;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bophirima;http://postalcodez.co.za/postalcodes/nw/bophirima;Vryburg;http://postalcodez.co.za/postalcodes/nw/bophirima/vryburg;Colridge;http://colridge.postalcodez.co.za/postalcode/nw/bophirima/vryburg/colridge;Location: Colridge;8601;-------;Vryburg;Bophirima;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Klerksdorp;http://postalcodez.co.za/postalcodes/nw/southern/klerksdorp;Adamayview;http://adamayview.postalcodez.co.za/postalcode/nw/southern/klerksdorp/adamayview;Location: Adamayview;2571;-------;Klerksdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Orkney;http://postalcodez.co.za/postalcodes/nw/southern/orkney;Kanana Uit 5;http://kanana-uit-5.postalcodez.co.za/postalcode/nw/southern/orkney/kanana-uit-5;Location: Kanana Uit 5;2619;-------;Orkney;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Fochville;http://postalcodez.co.za/postalcodes/nw/southern/fochville;Fochville;http://fochville.postalcodez.co.za/postalcode/nw/southern/fochville/fochville;Location: Fochville;2515;2515;Fochville;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Itsoseng;http://postalcodez.co.za/postalcodes/nw/central/itsoseng;Galato;http://galato.postalcodez.co.za/postalcode/nw/central/itsoseng/galato;Location: Galato;2744;-------;Itsoseng;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Geelhoutpark Uit 9;http://geelhoutpark-uit-9.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/geelhoutpark-uit-9;Location: Geelhoutpark Uit 9;299;-------;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Swartklip;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/swartklip;Manamakgotheng;http://manamakgotheng.postalcodez.co.za/postalcode/nw/bojanala-platinum/swartklip/manamakgotheng;Location: Manamakgotheng;-------;351;Swartklip;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Potchefstroom;http://postalcodez.co.za/postalcodes/nw/southern/potchefstroom;Ikageng Ext 6;http://ikageng-ext-6.postalcodez.co.za/postalcode/nw/southern/potchefstroom/ikageng-ext-6;Location: Ikageng Ext 6;2539;-------;Potchefstroom;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Boitekong;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/boitekong;Boitekong Ext 9;http://boitekong-ext-9.postalcodez.co.za/postalcode/nw/bojanala-platinum/boitekong/boitekong-ext-9;Location: Boitekong Ext 9;309;309;Boitekong;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Lefaragatle;http://lefaragatle.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/lefaragatle;Location: Lefaragatle;299;309;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Enselsrust;http://postalcodez.co.za/postalcodes/nw/central/enselsrust;Enselsrust;http://enselsrust.postalcodez.co.za/postalcode/nw/central/enselsrust/enselsrust;Location: Enselsrust;-------;2778;Enselsrust;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Carletonville;http://postalcodez.co.za/postalcodes/nw/southern/carletonville;Khutsong Uit 1;http://khutsong-uit-1.postalcodez.co.za/postalcode/nw/southern/carletonville/khutsong-uit-1;Location: Khutsong Uit 1;2499;-------;Carletonville;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Wolmaransstad;http://postalcodez.co.za/postalcodes/nw/southern/wolmaransstad;Tswelelang Uit 1;http://tswelelang-uit-1.postalcodez.co.za/postalcode/nw/southern/wolmaransstad/tswelelang-uit-1;Location: Tswelelang Uit 1;2630;-------;Wolmaransstad;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Potchefstroom;http://postalcodez.co.za/postalcodes/nw/southern/potchefstroom;Ikageng Uit 12;http://ikageng-uit-12.postalcodez.co.za/postalcode/nw/southern/potchefstroom/ikageng-uit-12;Location: Ikageng Uit 12;2539;-------;Potchefstroom;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Ventersdorp;http://postalcodez.co.za/postalcodes/nw/southern/ventersdorp;Tshing Tsp Ext 5;http://tshing-tsp-ext-5.postalcodez.co.za/postalcode/nw/southern/ventersdorp/tshing-tsp-ext-5;Location: Tshing Tsp Ext 5;2710;-------;Ventersdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Meriting Uit 2;http://meriting-uit-2.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/meriting-uit-2;Location: Meriting Uit 2;308;-------;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Klerksdorp;http://postalcodez.co.za/postalcodes/nw/southern/klerksdorp;Alabama Ext 3;http://alabama-ext-3.postalcodez.co.za/postalcode/nw/southern/klerksdorp/alabama-ext-3;Location: Alabama Ext 3;2577;2577;Klerksdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Madikwe;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/madikwe;Gasefanyetso;http://gasefanyetso.postalcodez.co.za/postalcode/nw/bojanala-platinum/madikwe/gasefanyetso;Location: Gasefanyetso;2845;2845;Madikwe;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Mmabatho;http://postalcodez.co.za/postalcodes/nw/central/mmabatho;Mmabatho Unit 8;http://mmabatho-unit-8.postalcodez.co.za/postalcode/nw/central/mmabatho/mmabatho-unit-8;Location: Mmabatho Unit 8;2790;2735;Mmabatho;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Central;http://postalcodez.co.za/postalcodes/nw/central;Zeerust;http://postalcodez.co.za/postalcodes/nw/central/zeerust;Slurry;http://slurry.postalcodez.co.za/postalcode/nw/central/zeerust/slurry;Location: Slurry;-------;2895;Zeerust;Central;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Ventersdorp;http://postalcodez.co.za/postalcodes/nw/southern/ventersdorp;Tshing Dgd Uit 1;http://tshing-dgd-uit-1.postalcodez.co.za/postalcode/nw/southern/ventersdorp/tshing-dgd-uit-1;Location: Tshing Dgd Uit 1;2710;-------;Ventersdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Madikwe;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/madikwe;Uitkyk;http://uitkyk.postalcodez.co.za/postalcode/nw/bojanala-platinum/madikwe/uitkyk;Location: Uitkyk;-------;2843;Madikwe;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bojanala Platinum;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum;Rustenburg;http://postalcodez.co.za/postalcodes/nw/bojanala-platinum/rustenburg;Sun City;http://sun-city.postalcodez.co.za/postalcode/nw/bojanala-platinum/rustenburg/sun-city;Location: Sun City;-------;316;Rustenburg;Bojanala Platinum;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Klerksdorp;http://postalcodez.co.za/postalcodes/nw/southern/klerksdorp;Manzil Park;http://manzil-park.postalcodez.co.za/postalcode/nw/southern/klerksdorp/manzil-park;Location: Manzil Park;2577;-------;Klerksdorp;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Southern;http://postalcodez.co.za/postalcodes/nw/southern;Potchefstroom;http://postalcodez.co.za/postalcodes/nw/southern/potchefstroom;Ikageng Ext 7;http://ikageng-ext-7.postalcodez.co.za/postalcode/nw/southern/potchefstroom/ikageng-ext-7;Location: Ikageng Ext 7;2539;-------;Potchefstroom;Southern;North West;NW Capital City:Mahikeng;South Africa
North West;http://postalcodez.co.za/postalcodes/nw;Mahikeng;2745;2745;Bophirima;http://postalcodez.co.za/postalcodes/nw/bophirima;Magogong;http://postalcodez.co.za/postalcodes/nw/bophirima/magogong;Modutung Village;http://modutung-village.postalcodez.co.za/postalcode/nw/bophirima/magogong/modutung-village;Location: Modutung Village;-------;8575;Magogong;Bophirima;North West;NW Capital City:Mahikeng;South Africa
